STATION,STATION_NAME,DATE,PRCP,TAVG,TMAX,TMIN,AWND
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160524,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160525,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160526,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160527,0.19,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160531,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160601,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160602,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160603,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160604,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160606,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160607,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160608,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160609,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160610,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160611,0.06,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160612,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160613,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160614,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160615,0.32,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160616,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160617,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160618,0.47,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160619,0.44,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160620,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160621,0.32,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160622,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160623,0.05,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160624,0.21,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160627,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160628,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160629,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160630,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160701,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160702,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160703,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160704,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160705,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160706,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160707,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160708,0.23,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160709,0.15,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160710,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160711,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160712,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160714,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160715,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160717,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160722,0.10,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160803,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160804,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160805,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160806,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160807,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160808,0.08,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160809,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160810,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160811,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160812,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160813,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160814,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160815,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160816,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160817,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160818,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160819,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160820,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160821,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160822,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160823,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160824,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160825,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160826,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160827,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160828,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160829,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160830,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAKG0181,LAKE FOREST PARK 0.7 WNW WA US,20160831,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160108,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160111,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160112,0.08,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160113,0.72,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160128,0.53,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160129,0.37,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160130,0.10,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160131,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160201,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160202,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160203,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160204,0.10,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160205,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160206,0.16,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160208,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160209,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160210,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160211,0.16,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160212,0.05,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160213,0.16,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160214,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160215,0.37,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160216,0.27,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160217,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160218,0.21,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160219,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160220,0.11,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160222,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160223,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160224,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160225,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160226,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160227,0.12,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160228,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160229,0.08,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160301,0.16,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160302,0.51,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160303,0.11,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160304,0.06,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160305,0.22,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160306,0.14,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160307,0.11,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160308,0.23,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160309,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160310,1.08,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160311,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160312,0.33,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160313,0.07,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160314,0.28,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160315,0.80,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160316,0.28,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160317,0.14,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160318,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160319,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160320,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160321,0.16,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160322,0.22,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160323,0.07,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160324,0.24,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160325,0.15,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160326,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160327,0.22,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160328,0.14,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160329,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160330,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160331,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160401,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160402,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160404,0.40,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160405,0.08,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160406,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160407,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160408,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160409,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160411,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160412,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160413,0.04,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160414,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160418,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160419,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160421,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160423,0.45,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160424,0.60,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160425,0.41,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160426,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160515,0.30,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160516,0.04,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160517,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160518,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160519,0.16,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160520,0.06,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160521,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160522,0.14,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160523,0.08,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160524,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160526,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160527,0.08,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160528,0.08,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160529,0.09,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160530,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160531,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160601,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160602,0.06,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160603,0.09,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160606,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160607,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160608,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160609,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160610,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160611,0.08,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160612,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160614,0.50,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160615,0.55,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160616,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160617,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160618,0.61,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160619,0.09,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160620,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160621,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160622,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160623,0.02,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160624,0.44,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160625,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160626,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160628,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160629,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160630,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160701,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160702,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160703,0.04,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160705,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160706,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160708,0.08,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160709,0.15,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160710,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160711,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160712,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160713,0.01,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160714,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160730,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160731,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160801,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160802,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160803,0.03,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160804,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160805,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160806,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160807,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160808,0.15,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160809,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160810,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160811,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160812,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160815,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160816,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160817,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160818,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160819,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160820,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160821,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160822,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160823,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160824,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160825,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160826,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160827,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160828,0.00,-9999,-9999,-9999,-9999
GHCND:US1WAIS0016,FREELAND 1.2 ESE WA US,20160829,0.00,-9999,-9999,-9999,-9999
